Username,Date,source,Comment,processed_comment,word_count,comment_length,dominant_topic,topic_label_short,topic_label,dominant_topic_probability,confidence_cat
@azaleamaloto5353,2025-01-07 08:03:14+00:00,CNN,alhamdulillah di sekolah anak saya di kabupaten tangerang adem ayem ajgk ada tuh makan siang gratis,alhamdulillah sekolah anak kabupaten tangerang adem ayem ajgk makan siang gratis,16,99,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.925461888,Tinggi (≥0.80)
@TirtoTirto-lh5pb,2025-01-07 07:44:02+00:00,CNN,allahamdulilah bersukur sekarang anak2 sekolah dpt makan gratis semoga menjadi anak yang cerdas dan berguna bagi ke dua orang tua dan berguna untuk bangsa indonesia semoga pragram bapak presiden prabowo subianto lancar dan ttp berlajut sampai setiap kapan pun nanti presiden nya di pergantian presiden,allahamdulilah bersukur anak2 sekolah makan gratis moga jadi anak cerdas guna orang tua guna bangsa indonesia moga pragram presiden prabowo subianto lancar ttp berlajut kapan presiden ganti presiden,45,301,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.635474443,Sedang (0.60–0.80)
@fatahyasin2642,2025-01-07 07:37:30+00:00,CNN,alhamdulillah terimakasih pak presiden kpn ya makan bergizi gratisss ada di mts pengempon sruweng kebumen jateng,alhamdulillah terimakasih presiden kpn makan gizi gratisss mts pengempon sruweng kebumen jateng,16,112,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.921746492,Tinggi (≥0.80)
@lulukningsih1858,2025-01-07 07:29:38+00:00,CNN,sdn mojo vi tdak hanya mengajari murid2 xjuga mengajari kita sebagai warid yang bnyak pengetahuan soal sekolah penggerak,sdn mojo vi ajar murid2 xjuga ajar warid banyak tahu soal sekolah gerak,18,120,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.934958637,Tinggi (≥0.80)
@bayurocky1326,2025-01-07 07:25:23+00:00,CNN,gue yakin program makan siang gratis hanya bertahan diawal doang selanjutnya akan amburadul di banyak daerah karena kita semua tau banyak pejabat rakus mental korup di daerah apalagi anggarannya triliunan nanti lauknya cuma krupuk dan sisa tempe orek gak ada gizinya,yakin program makan siang gratis tahan awal lanjut amburadul banyak daerah semua tahu banyak jabat rakus mental korup daerah anggar triliun lauk krupuk sisa tempe orek gizi,41,266,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.822643816,Tinggi (≥0.80)
@mochnoeriman2636,2025-01-07 07:20:22+00:00,CNN,tangerang kota juga belum dapat program makan siang gratis,tangerang kota program makan siang gratis,9,58,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.878952384,Tinggi (≥0.80)
@indahyunita7977,2025-01-07 07:17:20+00:00,CNN,tidak semua sekolah di jakarta dapet makan gratisadik dan keponakan saya yang sekolah di smk dan sd nggak dapet tuhkata nya serentak di sekolah dapat makan gratis,semua sekolah jakarta makan gratisadik keponakan sekolah smk sd tuhkata serentak sekolah makan gratis,27,162,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.784943759,Sedang (0.60–0.80)
@harydunk843,2025-01-07 07:17:10+00:00,CNN,intinya lapangan kerja boskuh kami kepala rmh tangga harus menanhan luka batin anak2 putus sekolah,inti lapang kerja boskuh kepala rmh tangga menanhan luka batin anak2 putus sekolah,15,98,0,Ekonomi & Kerja,"Dampak Ekonomi &
Ketenagakerjaan",0.934008956,Tinggi (≥0.80)
@raihanmahrus559,2025-01-07 07:13:46+00:00,CNN,kapan ni di medan sumatra utara tempat tinggal ku ada program makan siang bergizi gratis hehee,kapan medan sumatra utara tempat tinggal aku program makan siang gizi gratis hehee,16,94,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.943534255,Tinggi (≥0.80)
@indahyunita7977,2025-01-07 07:08:49+00:00,CNN,iyatidak semua sekolah dapat makan gratis adik keponakan saya yang sekolah di smk dan sd nggak dapet tuh,iyatidak semua sekolah makan gratis adik keponakan sekolah smk sd,18,104,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.922004461,Tinggi (≥0.80)
@mochnoeriman2636,2025-01-07 07:05:06+00:00,CNN,di tangerang daerah cibodas belum ada yang dapat tuh anakku masih bawa bekal dari rumah coba cari berita yang sekolahannya belum dapat program makan siang gratis dong,tangerang daerah cibodas anak bawa bekal rumah coba cari berita sekolah program makan siang gratis,27,166,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.94603616,Tinggi (≥0.80)
@evamulya,2025-01-07 07:00:48+00:00,CNN,kenapa ya nggak model prasmanan aja ambil sendiri,model prasmanan ambil sendiri,8,49,0,Ekonomi & Kerja,"Dampak Ekonomi &
Ketenagakerjaan",0.841718554,Tinggi (≥0.80)
@Suher651,2025-01-07 07:00:21+00:00,CNN,enakan bekal masakan mama atau masakan mbak art itulah komentar anak anak di sekitar kami yang tadi pagi sudah coba makan siang gratis kata anak anak itu rasanya seperti masakan rumah sakit kurang sedap kata mereka sepertinya kalau di kota besar tidak perlu program ini mungkin masakan ortu mereka lebih bergizi dan lebih enak karena ortu anak kota berlebih dalam hal finansial lebih baik program ini di jalankan di daerah yang agak kurang dalam hal pendapatan orang tuanya lebih tepat sasaran gitu,enak bekal masakan ibu masakan mbak art komentar anak anak tadi pagi coba makan siang gratis kata anak anak rasa masakan rumah sakit cukup enak kata seperti kota besar perlu program mungkin masakan orang tua lebih gizi lebih lezat orang tua anak kota lebih finansial lebih baik program jalan daerah cukup dapat orang tua lebih tepat sasar,82,498,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.986130774,Tinggi (≥0.80)
@Elliza-l5w,2025-01-07 06:58:41+00:00,CNN,tidak semua sekolah dijkt dptdisekolah anak ku dan sekitar nya pada tidak dpt,semua sekolah dijkt dptdisekolah anak aku,13,77,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.844204366,Tinggi (≥0.80)
@elizasusanti2703,2025-01-07 06:57:02+00:00,CNN,alhamdulillah anak2nya juga pintar dan pandai bersyukur terima kasih pak prabawo programnya kereennn bgt,alhamdulillah anak2nya pintar pandai syukur terima prabawo program kereennn sangat,14,104,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.657420337,Sedang (0.60–0.80)
@gunturwarsono4249,2025-01-07 06:52:34+00:00,CNN,yang nyiyir anak y 3 sdsmpsma,nyiyir anak y 3 sdsmpsma,6,29,0,Ekonomi & Kerja,"Dampak Ekonomi &
Ketenagakerjaan",0.651391923,Sedang (0.60–0.80)
@computersabang3045,2025-01-07 06:50:57+00:00,CNN,info donk kenapa di kota cirebon blm ada makan siang gratis bwt anak2 sekolah di lain daerah dh mulai berjalan,informasi donk kota cirebon makan siang gratis bwt anak2 sekolah daerah jalan,20,110,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.488932669,Rendah (<0.60)
@Romany-i6h,2025-01-07 06:46:56+00:00,CNN,seharusnya pemerintah memberikan kompensasi atau santunan bagi kami yang telah tamat duluan biar tidak ada cemburu sosial,perintah beri kompensasi santun tamat duluan biar cemburu sosial,17,121,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.566487908,Rendah (<0.60)
@gatutmahmudi1846,2025-01-07 06:37:39+00:00,CNN,dilihat dari awal pelaksanaan yang tampak hanya diberikan kepada beberapa sd pertanda belum berhasil dan berpotensi tidak berhasil krn tampaknya anggaran jauh dari siap,lihat laksana tampak beri beberapa sd tanda hasil potensi hasil tampak anggar jauh siap,24,168,0,Ekonomi & Kerja,"Dampak Ekonomi &
Ketenagakerjaan",0.610466719,Sedang (0.60–0.80)
@darmuji6681,2025-01-07 06:35:25+00:00,CNN,di sekolah anku blm,sekolah anku,4,19,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.608973742,Sedang (0.60–0.80)
@cooldown7825,2025-01-07 06:27:10+00:00,CNN,dan rasis sekali keruk kekayaan kalimantan dan papua tapi ga ada tuh makan gratis,ras sekali keruk kaya kalimantan papua makan gratis,14,81,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.898933291,Tinggi (≥0.80)
@korupsi56,2025-01-07 06:25:37+00:00,CNN,harusnya prabowo memberikan program nikah gratis dan kawin gratis supaya masyarakat sehat dan bahagia,harus prabowo beri program meni gratis kawin gratis masyarakat sehat bahagia,14,101,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.933421135,Tinggi (≥0.80)
@ayambakarlegi1gumpang821,2025-01-07 06:23:55+00:00,CNN,makan gratis untuk anak2 sekolahsangat membantu orang tuasetidakny klo lupa kasih uang jajantdk was2,makan gratis anak2 sekolahsangat bantu orang tuasetidakny lupa uang jajantdk was2,14,100,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.912792265,Tinggi (≥0.80)
@arkandamaryudha,2025-01-07 06:20:40+00:00,CNN,bang makan siang gratis ini vendor nalanganin dulu pakai uang pribadi selama 6 bulan mereka harus punya modal sekian milyar dan dapur komplit baru bisa ikut gabung program ini jadi kalau di daerah abang belum ada artinya gak ada yang mau nalangin program ini di daerah abang,abang makan siang gratis vendor nalanganin dulu pakai uang pribadi lama 6 bulan punya modal sekian miliar dapur komplit baru ikut gabung program daerah abang arti nalangin program daerah abang,47,274,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.507785857,Rendah (<0.60)
@ichamarisa5855,2025-01-07 06:16:55+00:00,CNN,terima kasih ccn sudah mampir di sekolah sdn mojo vi gubeng surabaya,terima ccn mampir sekolah sdn mojo vi gubeng surabaya,12,68,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.61604166,Sedang (0.60–0.80)
@aribustomi3883,2025-01-07 06:16:22+00:00,CNN,program rawan mak up kaya uang bos yang di mak up,program rawan mak naik kaya uang bos mak naik,11,49,0,Ekonomi & Kerja,"Dampak Ekonomi &
Ketenagakerjaan",0.919835389,Tinggi (≥0.80)
@AbdulKadir-bv7mc,2025-01-07 06:11:39+00:00,CNN,kita harus trimakasih sudah di kasih makan gratis kita dukung jgn banyak ocehan kalau mau yang enak makan aja di restoran besar yang satu piring bisa harga nya 50 ribu ke atas,trimakasih makan gratis dukung jangan banyak oceh lezat makan restoran besar satu piring harga 50 ribu atas,32,175,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.724441111,Sedang (0.60–0.80)
@ennyangel2827,2025-01-07 06:11:15+00:00,CNN,semoga program mbg bisa membuat anak lebih sehat dan semangat belajrnya sdn mojo vi surabaya bisa bisayess,moga program buat anak lebih sehat semangat belajrnya sdn mojo vi surabaya bisayess,17,106,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.934202254,Tinggi (≥0.80)
@faisyalarif-vh9rx,2025-01-07 06:10:57+00:00,CNN,mas gibran mantap dan keren,mas gibran mantap keren,5,27,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.845772982,Tinggi (≥0.80)
@NurHasanah90099,2025-01-07 06:06:07+00:00,CNN,kapan nih masuk nya makan gratis di daerah bogor dan sekitarnya,kapan masuk makan gratis daerah bogor sekitar,11,63,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.901067734,Tinggi (≥0.80)
@pakmasker2047,2025-01-07 05:56:34+00:00,CNN,kami dukung program makan bergizi bagi siswa untuk indonesia lebih cerdas dan hebat sdn mojo vi225 surabaya sekali didrpan,dukung program makan gizi siswa indonesia lebih cerdas hebat sdn mojo vi225 surabaya sekali didrpan,19,122,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.485600322,Rendah (<0.60)
@miftahulfarihah2381,2025-01-07 05:52:10+00:00,CNN,sdn mojo vi225 sangat menyambut baik adanya program ini dengan memastikan setiap anak mendapatkan asupan yang bergizi program ini tidak hanya meningkatkan konsentrasi dan prestasi belajar tetapi juga membantu membentuk kebiasaan makan sehat sejak dini,sdn mojo vi225 sangat sambut baik ada program pasti anak dapat konsumsi gizi program tingkat konsentrasi capai ajar bantu bentuk biasa makan sehat sejak dini,35,251,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.968738317,Tinggi (≥0.80)
@ekaagustina8286,2025-01-07 05:44:40+00:00,CNN,terimakasih cnn sudah mampir ke sekolah kami sdn mojo vi gubeng surabaya jawa timur,terimakasih cnn mampir sekolah sdn mojo vi gubeng surabaya jawa timur,14,83,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.431979805,Rendah (<0.60)
@antivirus5748,2025-01-07 05:34:17+00:00,CNN,namanya baru jalan program nya pasti ada aja kekurangan tp pasti selanjutnya di perbaiki,nama baru jalan program kurang lanjut baik,14,88,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.900310338,Tinggi (≥0.80)
@DutaTaniRaya,2025-01-07 05:08:45+00:00,CNN,wkwkwk pengen buahnya durian lagi ngidam mungkin adeknya sabar ya dek masalahnya disamping anggaran pemerintah yang paspasan durian juga termasuk buah yang musim an jadi susah nyarinya kalau bukan musimnya,tertawa buah durian ngidam mungkin adeknya sabar adik masalah samping anggar perintah paspasan durian masuk buah musim buah susah nyarinya bukan musim,30,205,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.95925492,Tinggi (≥0.80)
@sa-mudin,2025-01-07 05:04:32+00:00,CNN,alhamdulillah kita hargai niat baik dari pemerintahan prabowo masih ada kekurangan pastilah mudah2an ke depan terus disempurnakan terutama di prioritaskan untuk sekolah2 yang ada di daerah pedesaan,alhamdulillah harga niat baik perintah prabowo kurang pasti mudah2an depan terus sempurna utama prioritas sekolah2 daerah desa,27,197,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.955375612,Tinggi (≥0.80)
@agung-my4md,2025-01-07 04:50:53+00:00,CNN,warningharus diawasi dana dananya yang mengalirtersalurkan apa tidakdari sekolah sekolah mulai sabang sampai meraukedari miangas sampai pulau rotesedangkan dana untuk renovasi sekolahan saja bisa dipakai gurunya untuk acara piknikjalan jalanbicara tentang dana bantuan itu rawan sekali untuk dikorupsi dan diselewengkanpak presiden ri pak prabowo subianto beserta jajarannya bisa menangani tersebut tadi tidak,warningharus awas dana dana mengalirtersalurkan tidakdari sekolah sekolah sabang meraukedari miangas pulau rotesedangkan dana renovasi sekolah pakai guru acara piknikjalan jalanbicara dana bantu rawan sekali korupsi diselewengkanpak presiden republik indonesia prabowo subianto serta jajar tangan sebut tadi,52,409,1,Politik & Kebijakan,"Wacana Politik &
Evaluasi Kebijakan",0.722141027,Sedang (0.60–0.80)
@muhammadfirdaus9454,2025-01-07 04:44:42+00:00,CNN,bohoooonngg aja serentak di indonesiakota tangerang gak ada tuh yang ada sekolah sdn periuk 6 malag suruh bawa makan sendirimenu sudah ditrntukan wali kelasnyaparah cari muka ke pemerintah pusatharus di tindak oleh walikota tangerang sdn periuk 6udah berjalan hampir brp bulan nyusahin orang tua nyiapin menu yang sudah di tentukan pihak sskolahklo bebas bawa sarapan gppini ditrntukan memberatkan orang tua yang pas pasan,bohoooonngg serentak indonesiakota tangerang sekolah sdn periuk 6 malag suruh bawa makan sendirimenu ditrntukan wali kelasnyaparah cari muka perintah pusatharus tindak walikota tangerang sdn periuk 6udah jalan hampir berapa bulan nyusahin orang tua siap menu tentu pihak sskolahklo bebas bawa sarap gppini ditrntukan berat orang tua pas,63,422,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.668817401,Sedang (0.60–0.80)
@Ocasagali,2025-01-07 04:38:47+00:00,CNN,harus dong kalau ada sedikit kekurangan dll yaa wajar namanya juga program pertama dan awal awalnanti juga ada evaluasi dan pengembangan kalau yang nyinyir nyinyir mah paling rakyat 24 dan 16sok pinter dan sok iyee kelakuannya padahal junjungan mereka lebih dulu jadi pejabat publik gubernur tapi gak pernah mau mikirin program buat perut anak anak kita,sedikit kurang lainlain wajar nama program pertama awalnanti evaluasi kembang ejek ejek mah paling rakyat 24 16sok pinter sok iyee tingkah laku padahal junjung lebih dulu jabat publik gubernur pernah pikir program buat perut anak anak,56,353,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.477978081,Rendah (<0.60)
@Fioninanda,2025-01-07 04:15:58+00:00,CNN,itu susu kotaknya mayoritas bukan yang plain malah yang banyak rasa rasa isinya gula sama air,susu kotak mayoritas bukan plain malah banyak rasa rasa isi gula air,16,93,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.934469819,Tinggi (≥0.80)
@Owner_Jenayra,2025-01-07 04:13:44+00:00,CNN,masih uji coba ya mulai serentak nya kapan ya mohon infonya kasihan juga untuk sekolah yang belum pernah dapet di tv udah ramai sekali pada dapet makan bergizi gratis,uji coba serentak kapan mohon info kasihan sekolah pernah tv ramai sekali makan gizi gratis,29,166,2,Sekolah & Pangan,"Implementasi Sekolah &
Keamanan Pangan",0.507417858,Rendah (<0.60)
@ucahandayani7161,2025-01-07 03:56:58+00:00,CNN,assalamualaikum mhn maaf sblmnya mkn gratis pasti orang merasa senang tp pertanyaannya apakah program tersbt rata sampai kedaerah daerah yang sekolahnya bnyk orng orng menengah kebawah hrsnya nyampe kpd orng yang penerima manfaat melihat di televisi mkn gratis diberikan kpd sekolah sekolah yang bagus dilihat dr pasilitas sekolahnya artinya kalau orang mampu sudah tdk aneh dengan makanan yang enk sehari harinya gizi mknny diperhatikan oleh ortunya dan bekal jajannya pun diperhatikan sampai kantin sekolahnypun ada tp sebaliknya kalau sekolah sekolah dikampung daerah benar benar makanan seadanya mau brngkat sklh kadang sarapan kadang tdk bawa uang jajan kadang bw kdng tdk dan jarang ada kantin disekolahny terutama sklh sd hrsnya itu yang hrs diperhatikan yang penerima manfaat tp lht lht didaerah jg hrs memilah milah mn yang benar benar diperhatikan sekolahnya tp kalau emang dananya cukup sekolah yang kalangan atas menengah bawah ya gak apa apa semua rata adil diksh mhn maaf,assalamualaikum mhn maaf sblmnya makan gratis orang rasa senang tanya program tersbt rata daerah daerah sekolah banyak orng orng tengah bawah kpd orng terima manfaat lihat televisi makan gratis beri kpd sekolah sekolah bagus lihat pasilitas sekolah arti orang aneh makan enk hari hari gizi mknny perhati ortunya bekal jajan perhati kantin sekolahnypun balik sekolah sekolah kampung daerah benar benar makan ada brngkat sekolah kadang sarap kadang bawa uang jajan kadang bw kdng jarang kantin disekolahny utama sekolah sd perhati terima manfaat lht lht daerah mem mi mn benar benar perhati sekolah memang dana cukup sekolah golong atas tengah bawah semua rata adil diksh mhn maaf,151,985,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.512144744,Rendah (<0.60)
@MegaTren-1,2025-01-07 03:45:09+00:00,CNN,mi swasta di pulogebang jakarta timur masih belum mendapatkan mbg sedangkan wilayah2 tertentu di pulogebang juga katanya ada apakah ada sekolah2 tertentu dicoret atau memang tidak dikasih 1 sekolah 500 siswa x 10000 5jt hari sekolah yang tdk kebagian klo sekala nasional 500mhari mungkin ada bagi sekolah yang belum mendapat mbg harusnya ada uang penggantihari,mi swasta pulogebang jakarta timur dapat wilayah2 tentu pulogebang kata sekolah2 tentu coret memang beri 1 sekolah 500 siswa media sosial 10000 5jt hari sekolah bagi sekala nasional 500mhari mungkin sekolah dapat harus uang penggantihari,55,360,3,Tata Kelola & Dana,"Tata Kelola &
Akuntabilitas Dana",0.668906331,Sedang (0.60–0.80)
